0.348475E-3,0.268059E-2,0.242363E-2,0.314845E-3,0.151807E-2,0.00000
0.558799E-3,0.685017E-3,0.00000,0.202745E-2,0.101566E-2,0.149354E-2
0.109758E-3,0.712100E-3,0.243009E-3,0.153437E-2,0.157113E-2,0.00000
0.775646E-3,0.603313E-4,0.718277E-3,0.139632E-2,0.232685E-3,0.594934E-3
NaN,NaN,NaN,NaN,NaN,NaN
0.240500E-3,0.111028E-2,0.994713E-3,0.179384E-2,0.181119E-2,0.00000
0.159743E-2,0.496958E-2,0.00000,0.498197E-4,0.954286E-4,0.747490E-7
0.125966E-2,0.998140E-4,0.201039E-2,0.148774E-2,0.223308E-3,0.00000
0.958571E-2,0.561057E-2,0.219423E-1,0.119530E-1,0.477918E-2,0.00000
0.297826E-3,0.891680E-6,0.118663E-5,0.722112E-3,0.103499E-2,0.311538E-3
0.297315E-2,0.475879E-3,0.219807E-3,0.264122E-3,0.224474E-2,0.00000
0.753371E-3,0.271725E-2,0.144824E-2,0.136050E-2,0.443213E-3,0.00000
0.712030E-3,0.167870E-2,0.00000,0.118526E-2,0.00000,0.142308E-2
0.552183E-3,0.578169E-4,0.180495E-2,0.267131E-3,0.125524E-3,0.00000
0.131215E-2,0.110563E-2,0.200320E-2,0.600009E-2,0.118608E-2,0.00000
0.795578E-3,0.572947E-3,0.198708E-2,0.316094E-3,0.504280E-3,0.00000
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.343710E-2,0.00000,0.00000,0.871640E-3,0.225984E-2
0.359906E-2,0.935627E-3,0.458173E-3,0.210257E-3,0.424956E-2,0.00000
0.504094E-3,0.167669E-2,0.375157E-3,0.311612E-2,0.519598E-3,0.00000
0.132563E-3,0.985806E-3,0.576365E-3,0.345005E-3,0.364787E-3,0.110702E-6
0.137913E-2,0.101397E-2,0.273179E-2,0.289439E-2,0.235432E-6,0.145507E-4
0.444389E-3,0.594264E-4,0.595096E-3,0.127476E-2,0.118187E-2,0.00000
0.592357E-4,0.158562E-2,0.222823E-2,0.122555E-2,0.120016E-3,0.00000
0.522571E-2,0.175779E-2,0.223620E-3,0.335595E-2,0.175040E-2,0.00000
0.163959E-2,0.743907E-3,0.617097E-3,0.563137E-3,0.152758E-2,0.00000
0.394855E-4,0.223198E-2,0.215622E-2,0.182512E-3,0.210549E-2,0.00000
0.252909E-2,0.169589E-3,0.200536E-2,0.631548E-2,0.126934E-2,0.00000
0.375553E-2,0.192690E-3,0.499930E-2,0.200753E-2,0.131773E-2,0.00000
0.673739E-4,0.624226E-3,0.289198E-2,0.363342E-2,0.245376E-2,0.00000
0.777328E-3,0.190432E-2,0.228895E-3,0.143036E-2,0.352103E-2,0.00000
0.111482E-2,0.150193E-2,0.284870E-2,0.194494E-2,0.147151E-2,0.161580E-4
0.399659E-2,0.271787E-3,0.122213E-1,0.364017E-2,0.247697E-3,0.00000
0.201385E-3,0.219148E-3,0.453852E-3,0.181487E-2,0.259787E-2,0.00000
0.930505E-3,0.922937E-3,0.490311E-4,0.182307E-2,0.198373E-2,0.154126E-5
0.127057E-2,0.349906E-2,0.378401E-4,0.511634E-3,0.502532E-3,0.00000
0.400316E-4,0.843130E-4,0.421105E-3,0.119281E-2,0.106963E-2,0.00000
0.509159E-3,0.225964E-2,0.166575E-2,0.510096E-4,0.504505E-3,0.00000
0.105400E-3,0.495620E-2,0.974396E-2,0.669257E-2,0.478802E-3,0.00000
0.346477E-2,0.106539E-2,0.333584E-2,0.194816E-3,0.250234E-2,0.402041E-4
0.203826E-2,0.358831E-2,0.126764E-2,0.178603E-3,0.652371E-3,0.00000
0.972225E-3,0.673336E-2,0.119552E-2,0.407696E-2,0.107558E-4,0.179405E-3
0.152000E-2,0.111399E-4,0.116508E-2,0.461573E-4,0.141101E-2,0.00000
0.161087E-1,0.155322E-1,0.00000,0.00000,0.00000,0.194617E-1
0.469921E-3,0.668989E-4,0.406254E-4,0.364984E-3,0.104302E-2,0.00000
NaN,NaN,NaN,NaN,NaN,NaN
0.703678E-4,0.309054E-2,0.173501E-2,0.610917E-4,0.563808E-2,0.00000
0.189553E-4,0.142797E-4,0.595970E-5,0.860911E-3,0.126866E-2,0.125183E-2
0.517599E-3,0.326110E-2,0.366640E-2,0.710645E-3,0.604929E-4,0.00000
0.253410E-2,0.589163E-6,0.255540E-3,0.157928E-2,0.101090E-2,0.00000
0.272828E-5,0.858543E-3,0.187490E-6,0.732688E-3,0.167931E-2,0.143600E-2
0.00000,0.00000,0.00000,0.160729E-4,0.900045E-3,0.352806E-2
0.274310E-2,0.113627E-3,0.694281E-2,0.220154E-2,0.300502E-3,0.00000
0.575226E-3,0.780909E-3,0.136011E-3,0.00000,0.115364E-2,0.134448E-2
0.583556E-3,0.586508E-4,0.214040E-3,0.152343E-2,0.228577E-2,0.00000
0.991948E-3,0.790171E-3,0.231557E-4,0.124619E-3,0.306659E-2,0.00000
0.151730E-3,0.181858E-2,0.149811E-2,0.479190E-3,0.316114E-3,0.00000
0.132060E-2,0.941050E-3,0.140342E-2,0.229131E-4,0.807211E-4,0.899450E-7
0.288024E-1,0.144702E-1,0.00000,0.277067E-1,0.00000,0.225011E-1
0.584192E-3,0.658561E-4,0.402056E-3,0.101811E-2,0.250776E-4,0.101512E-4
0.122283E-2,0.102371E-2,0.466012E-3,0.372076E-2,0.00000,0.998546E-3
0.494687E-4,0.117966E-2,0.810246E-2,0.231470E-2,0.505173E-3,0.00000
0.412082E-2,0.510019E-3,0.189229E-2,0.163658E-2,0.303088E-2,0.294389E-4
0.611098E-3,0.308721E-3,0.218348E-2,0.215177E-2,0.103688E-4,0.00000
0.213582E-1,0.151818E-2,0.138120E-1,0.350084E-2,0.240535E-1,0.00000
0.194688E-2,0.782502E-3,0.399619E-2,0.116194E-2,0.237980E-2,0.485250E-5
0.229129E-2,0.528678E-2,0.288194E-2,0.638363E-3,0.535053E-2,0.00000
0.356970E-2,0.922297E-3,0.222679E-3,0.240633E-2,0.842885E-6,0.00000
0.333505E-5,0.201816E-3,0.825505E-3,0.174639E-3,0.730082E-3,0.693620E-4
0.744583E-3,0.217584E-3,0.756875E-3,0.298994E-3,0.242613E-2,0.00000
0.156833E-2,0.160072E-2,0.106337E-2,0.437636E-3,0.242750E-3,0.00000
0.730951E-4,0.912575E-4,0.646180E-4,0.735701E-3,0.114460E-2,0.00000
0.180945E-2,0.109529E-2,0.555472E-3,0.997581E-4,0.583197E-3,0.125284E-2
0.611060E-4,0.428769E-3,0.372155E-2,0.363476E-2,0.185796E-2,0.371070E-6
0.437504E-2,0.744758E-2,0.503757E-3,0.684543E-3,0.306942E-2,0.00000
0.183797E-3,0.290886E-3,0.257753E-2,0.237132E-2,0.169918E-2,0.782830E-5
0.00000,0.176728E-2,0.932701E-3,0.00000,0.390159E-6,0.298417E-2
NaN,NaN,NaN,NaN,NaN,NaN
0.196872E-2,0.528585E-3,0.570935E-5,0.314933E-2,0.645911E-3,0.00000
0.922478E-3,0.232512E-3,0.184792E-2,0.997612E-3,0.247553E-3,0.651921E-3
0.284406E-2,0.173628E-2,0.130328E-3,0.169552E-2,0.226225E-2,0.00000
0.452251E-2,0.475665E-3,0.00000,0.309206E-2,0.113220E-2,0.00000
0.373570E-3,0.558697E-5,0.218627E-3,0.180008E-3,0.153979E-2,0.00000
0.469390E-3,0.778921E-3,0.138286E-2,0.255596E-4,0.413655E-4,0.00000
0.134397E-2,0.00000,0.00000,0.551827E-2,0.680502E-2,0.312245E-2
0.180470E-6,0.508831E-2,0.136662E-2,0.405975E-2,0.124166E-2,0.00000
0.203801E-1,0.698947E-2,0.839823E-3,0.598517E-3,0.235650E-2,0.00000
0.850282E-3,0.950209E-3,0.394737E-4,0.155108E-2,0.237420E-2,0.00000
NaN,NaN,NaN,NaN,NaN,NaN
0.979479E-3,0.868676E-3,0.666241E-3,0.382785E-3,0.177554E-3,0.543976E-5
0.555051E-2,0.631606E-4,0.115339E-2,0.983484E-3,0.179836E-2,0.428537E-4
0.747029E-3,0.365649E-3,0.208759E-3,0.127224E-2,0.685259E-3,0.00000
0.800421E-3,0.152990E-6,0.354145E-2,0.358738E-3,0.457473E-3,0.00000
0.776389E-3,0.00000,0.242953E-6,0.165415E-2,0.342529E-3,0.117551E-2
0.280876E-2,0.245916E-3,0.678548E-3,0.969600E-4,0.786033E-3,0.394813E-4
0.416408E-3,0.535454E-5,0.494650E-3,0.129410E-2,0.101133E-2,0.00000
0.375675E-5,0.155367E-2,0.102684E-2,0.485738E-3,0.970843E-4,0.656810E-4
0.207469E-2,0.170486E-2,0.593325E-3,0.138850E-5,0.176620E-5,0.00000
0.00000,0.00000,0.715570E-3,0.102095E-7,0.644673E-3,0.244162E-2
NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.102941E-2,0.00000,0.152716E-3,0.374893E-2,0.257027E-2
0.285772E-2,0.397701E-3,0.139450E-2,0.712084E-3,0.103875E-2,0.00000
0.879737E-3,0.127262E-2,0.545376E-3,0.122265E-2,0.742472E-4,0.00000
0.890094E-3,0.727432E-3,0.265913E-3,0.155762E-3,0.747003E-6,0.171091E-7
0.887081E-3,0.656150E-3,0.775763E-2,0.345778E-2,0.533987E-3,0.00000
0.147390E-2,0.835762E-3,0.169034E-2,0.460091E-5,0.193080E-2,0.939173E-4
NaN,NaN,NaN,NaN,NaN,NaN
0.243982E-5,0.272794E-2,0.995261E-7,0.00000,0.00000,0.340322E-2
0.142269E-2,0.931994E-3,0.189923E-2,0.217713E-4,0.322543E-3,0.00000
0.169105E-2,0.701213E-7,0.265694E-2,0.280811E-3,0.154496E-2,0.854454E-6
NaN,NaN,NaN,NaN,NaN,NaN
0.740003E-2,0.316375E-1,0.135549E-1,0.207098E-2,0.237921E-1,0.00000
0.00000,0.504982E-3,0.132035E-2,0.166327E-2,0.335774E-3,0.184806E-2
0.941872E-3,0.916259E-6,0.154361E-2,0.701093E-6,0.290741E-2,0.116877E-2
0.126643E-1,0.200609E-2,0.165905E-1,0.145758E-1,0.246427E-2,0.00000
0.267962E-3,0.893122E-3,0.940570E-4,0.205368E-2,0.916468E-4,0.00000
0.933120E-3,0.607440E-4,0.947419E-3,0.159165E-2,0.143894E-2,0.00000
0.810056E-4,0.769908E-2,0.907958E-3,0.923010E-4,0.374781E-2,0.00000
0.131390E-2,0.128120E-2,0.135906E-2,0.492080E-3,0.451821E-3,0.00000
0.930047E-4,0.171759E-2,0.146983E-2,0.424652E-3,0.694540E-4,0.00000
0.299235E-4,0.185873E-2,0.829287E-2,0.205269E-2,0.202301E-2,0.00000
0.217925E-2,0.161329E-3,0.230032E-2,0.138630E-2,0.318295E-2,0.00000
0.124993E-2,0.413787E-3,0.917527E-3,0.457593E-4,0.133653E-2,0.00000
0.117646E-3,0.108519E-4,0.397814E-3,0.100656E-2,0.138474E-2,0.709753E-3
0.915598E-3,0.327511E-3,0.964253E-3,0.00000,0.213303E-2,0.00000
0.148048E-2,0.140278E-2,0.363741E-3,0.467837E-3,0.605487E-3,0.00000
0.397712E-2,0.195000E-2,0.248616E-3,0.331014E-2,0.721273E-4,0.00000
0.557667E-3,0.300003E-2,0.123279E-3,0.872351E-3,0.406314E-5,0.00000
0.978959E-3,0.396761E-4,0.890253E-3,0.278533E-3,0.675138E-3,0.00000
0.224308E-3,0.171355E-2,0.142878E-3,0.630929E-3,0.150991E-3,0.00000
0.648618E-3,0.149709E-3,0.195730E-4,0.981632E-4,0.137452E-2,0.00000
0.923934E-3,0.986062E-3,0.107494E-2,0.679861E-3,0.567099E-4,0.00000
0.152333E-2,0.929648E-2,0.575377E-2,0.499711E-2,0.945395E-2,0.00000
0.119019E-2,0.152146E-2,0.383712E-2,0.955775E-4,0.562780E-2,0.00000
0.565615E-4,0.232504E-2,0.228524E-2,0.319668E-5,0.217183E-2,0.544163E-3
0.331763E-2,0.123130E-2,0.327083E-4,0.102077E-3,0.119182E-3,0.158034E-4
0.412517E-3,0.583698E-4,0.273411E-2,0.717417E-3,0.125759E-2,0.357867E-7
0.988798E-3,0.00000,0.00000,0.238535E-2,0.00000,0.697208E-2
0.105761E-2,0.147069E-2,0.694845E-4,0.194826E-3,0.519237E-2,0.00000
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
0.382928E-4,0.320962E-2,0.486366E-3,0.194152E-2,0.567387E-3,0.00000
0.335243E-3,0.777398E-3,0.864215E-3,0.434904E-6,0.213143E-3,0.541454E-3
0.129424E-3,0.196999E-2,0.242948E-3,0.238327E-4,0.123270E-2,0.00000
0.359017E-3,0.758638E-3,0.00000,0.156166E-3,0.118303E-2,0.194421E-2
0.584665E-7,0.158078E-2,0.508404E-2,0.501075E-2,0.358657E-2,0.159495E-2
0.242844E-3,0.896396E-3,0.374138E-3,0.345843E-2,0.249706E-2,0.00000
0.693042E-3,0.145028E-2,0.127309E-3,0.107596E-4,0.642896E-3,0.564747E-7
0.368141E-4,0.165864E-2,0.174974E-3,0.115215E-3,0.433559E-3,0.319924E-6
0.404585E-2,0.455189E-3,0.159539E-2,0.219336E-2,0.408900E-3,0.00000
0.339894E-4,0.176367E-3,0.139176E-2,0.343830E-4,0.862632E-3,0.00000
0.00000,0.129329E-2,0.154394E-2,0.167917E-3,0.418629E-2,0.238355E-2
0.511211E-4,0.115824E-2,0.925990E-3,0.787338E-4,0.962680E-3,0.00000
0.239521E-2,0.102013E-2,0.143972E-3,0.171052E-2,0.154041E-3,0.322778E-5
0.153256E-2,0.721644E-3,0.117823E-3,0.958889E-3,0.352046E-3,0.00000
0.425947E-4,0.178637E-2,0.347082E-3,0.156384E-2,0.157850E-2,0.00000
0.323574E-3,0.378868E-4,0.793804E-3,0.114895E-2,0.972734E-3,0.00000
0.137482E-2,0.858222E-3,0.116907E-2,0.107319E-2,0.507864E-3,0.00000
0.108294E-3,0.294148E-3,0.552146E-3,0.132378E-2,0.115604E-2,0.00000
NaN,NaN,NaN,NaN,NaN,NaN
0.450301E-3,0.129681E-2,0.496160E-6,0.848102E-4,0.975973E-3,0.220880E-3
0.846901E-2,0.297565E-3,0.425528E-2,0.554140E-2,0.226645E-3,0.00000
0.119723E-4,0.387303E-3,0.292943E-3,0.355937E-2,0.699794E-3,0.00000
0.201377E-2,0.663887E-3,0.840796E-3,0.104521E-2,0.873310E-4,0.00000
0.311898E-2,0.200010E-3,0.812396E-3,0.274008E-2,0.367215E-3,0.00000
0.284280E-2,0.780904E-3,0.284269E-2,0.163673E-2,0.211070E-3,0.00000
0.546939E-2,0.413819E-2,0.654281E-3,0.490762E-2,0.487787E-3,0.00000
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
0.231419E-2,0.100784E-3,0.590542E-2,0.651099E-3,0.672949E-4,0.00000
0.956976E-4,0.129198E-2,0.734556E-3,0.206240E-3,0.389142E-3,0.192363E-5
0.332718E-2,0.329667E-6,0.131167E-2,0.00000,0.109163E-2,0.242395E-2
0.148327E-2,0.228029E-2,0.290710E-5,0.100687E-2,0.458064E-3,0.421392E-3
0.109201E-6,0.131688E-2,0.435346E-3,0.767486E-3,0.103296E-2,0.245187E-3
0.384170E-2,0.395864E-2,0.810833E-2,0.399299E-3,0.270467E-3,0.00000
0.271008E-3,0.280430E-2,0.119271E-2,0.248037E-3,0.915844E-4,0.00000
